,accuracy,loss,val_accuracy,val_loss
0,0.034594595432281494,3.9495720863342285,0.05511811003088951,3.5712640285491943
1,0.0486486479640007,3.8072381019592285,0.06299212574958801,3.5720646381378174
2,0.03675675764679909,3.8762407302856445,0.05511811003088951,3.6627254486083984
3,0.04972973093390465,3.778724193572998,0.04724409431219101,3.5205211639404297
4,0.050810810178518295,3.7106924057006836,0.03937007859349251,3.493715524673462
5,0.04972973093390465,3.6704611778259277,0.06299212574958801,3.4421520233154297
6,0.0486486479640007,3.654677629470825,0.07874015718698502,3.486889362335205
7,0.044324323534965515,3.6513867378234863,0.05511811003088951,3.375964641571045
8,0.05945945903658867,3.6028478145599365,0.09448818862438202,3.382106065750122
9,0.050810810178518295,3.667698860168457,0.05511811003088951,3.714510202407837
10,0.06162162125110626,3.6037437915802,0.12598425149917603,3.3951916694641113
11,0.06594594568014145,3.569967031478882,0.07874015718698502,3.3128302097320557
12,0.06270270049571991,3.5140202045440674,0.11023622006177902,3.2837626934051514
13,0.06594594568014145,3.513672113418579,0.11023622006177902,3.2833187580108643
14,0.07027027010917664,3.446279287338257,0.11811023950576782,3.252697229385376
15,0.06378378719091415,3.4645071029663086,0.09448818862438202,3.1963658332824707
16,0.07027027010917664,3.4157373905181885,0.11811023950576782,3.178288698196411
17,0.06594594568014145,3.383544683456421,0.11811023950576782,3.1469805240631104
18,0.0810810774564743,3.3849899768829346,0.11811023950576782,3.2009963989257812
19,0.06810811161994934,3.3752119541168213,0.11023622006177902,3.164172887802124
20,0.08648648858070374,3.3935065269470215,0.11023622006177902,3.169015645980835
21,0.08648648858070374,3.3506996631622314,0.11811023950576782,3.069803476333618
22,0.0972972959280014,3.2700366973876953,0.14173229038715363,3.0973122119903564
23,0.08756756782531738,3.3106324672698975,0.11811023950576782,3.0761680603027344
24,0.10702702403068542,3.2261786460876465,0.12598425149917603,3.036792278289795
25,0.09297297149896622,3.2302632331848145,0.14173229038715363,3.024179697036743
26,0.08216216415166855,3.19596791267395,0.13385826349258423,2.9992120265960693
27,0.0994594618678093,3.1794233322143555,0.13385826349258423,2.9590861797332764
28,0.10162162035703659,3.141935348510742,0.18110236525535583,2.8812081813812256
29,0.09189189225435257,3.150207281112671,0.15748031437397003,2.9215264320373535
30,0.10918918997049332,3.126540422439575,0.11811023950576782,3.0478320121765137
31,0.10270269960165024,3.1060736179351807,0.17322835326194763,2.86920166015625
32,0.10270269960165024,3.0592033863067627,0.19685038924217224,2.877387523651123
33,0.12648648023605347,3.0356192588806152,0.13385826349258423,2.8846707344055176
34,0.13297297060489655,3.05332612991333,0.15748031437397003,2.866054058074951
35,0.10810811072587967,3.0300543308258057,0.18897637724876404,2.834749937057495
36,0.12648648023605347,2.980238199234009,0.22047244012355804,2.795858144760132
37,0.11891891807317734,2.9663918018341064,0.17322835326194763,2.7998907566070557
38,0.11783783882856369,2.941970109939575,0.23622047901153564,2.7072436809539795
39,0.12108108401298523,2.9440524578094482,0.20472441613674164,2.792357921600342
40,0.12648648023605347,2.9499199390411377,0.23622047901153564,2.709402084350586
41,0.13621622323989868,2.9338955879211426,0.19685038924217224,2.7833874225616455
42,0.13081081211566925,2.8751614093780518,0.16535432636737823,2.746633768081665
43,0.14054054021835327,2.847480297088623,0.19685038924217224,2.8276278972625732
44,0.14270269870758057,2.8641159534454346,0.22834645211696625,2.7011466026306152
45,0.14486487209796906,2.837794780731201,0.24409449100494385,2.609203577041626
46,0.14702703058719635,2.787592887878418,0.23622047901153564,2.758427858352661
47,0.14270269870758057,2.7913172245025635,0.25196850299835205,2.698352813720703
48,0.13297297060489655,2.851055383682251,0.22834645211696625,2.636528491973877
49,0.14486487209796906,2.896620035171509,0.23622047901153564,2.495699167251587
50,0.15459460020065308,2.7666923999786377,0.24409449100494385,2.531503677368164
51,0.1643243283033371,2.74269700050354,0.23622047901153564,2.5362324714660645
