,accuracy,loss,val_accuracy,val_loss
0,0.04324324429035187,4.134765625,0.03937007859349251,5.413555145263672
1,0.04540540650486946,3.9594056606292725,0.06299212574958801,3.729597330093384
2,0.03567567467689514,3.83774995803833,0.06299212574958801,3.5961170196533203
3,0.04648648574948311,3.79834246635437,0.03937007859349251,4.329759120941162
4,0.03999999910593033,3.831827402114868,0.03937007859349251,4.752218723297119
5,0.04216216132044792,3.7988579273223877,0.03937007859349251,4.122651100158691
6,0.047567568719387054,3.743086099624634,0.023622047156095505,4.481906414031982
7,0.04972973093390465,3.6164023876190186,0.03937007859349251,4.752561092376709
8,0.057297296822071075,3.6470930576324463,0.06299212574958801,3.6595025062561035
9,0.044324323534965515,3.610595703125,0.03937007859349251,3.5590245723724365
10,0.05297297239303589,3.581352710723877,0.06299212574958801,4.528794765472412
11,0.050810810178518295,3.5590524673461914,0.06299212574958801,4.123200416564941
12,0.057297296822071075,3.585658550262451,0.031496062874794006,3.797502040863037
13,0.05837837979197502,3.5730226039886475,0.04724409431219101,4.6463623046875
14,0.057297296822071075,3.56964111328125,0.03937007859349251,4.433337688446045
15,0.057297296822071075,3.5137014389038086,0.023622047156095505,5.035732269287109
16,0.05189189314842224,3.4663174152374268,0.03937007859349251,6.024156093597412
17,0.05945945903658867,3.445044994354248,0.03937007859349251,4.3423004150390625
18,0.06162162125110626,3.4657962322235107,0.05511811003088951,7.713954925537109
19,0.05837837979197502,3.3974742889404297,0.023622047156095505,9.566666603088379
20,0.07135134935379028,3.3726043701171875,0.015748031437397003,7.298819541931152
21,0.05621621757745743,3.393681526184082,0.023622047156095505,6.5192437171936035
22,0.08216216415166855,3.3527474403381348,0.023622047156095505,7.791837215423584
23,0.07135134935379028,3.376254081726074,0.023622047156095505,9.502946853637695
24,0.054054055362939835,3.404170513153076,0.015748031437397003,14.812797546386719
25,0.06162162125110626,3.365091562271118,0.015748031437397003,10.987310409545898
26,0.07675676047801971,3.2880547046661377,0.023622047156095505,8.310919761657715
27,0.06162162125110626,3.270038604736328,0.031496062874794006,6.378719806671143
28,0.07783783972263336,3.238938570022583,0.023622047156095505,8.7909574508667
29,0.09621621668338776,3.1893675327301025,0.031496062874794006,6.849567890167236
30,0.09081081300973892,3.1561882495880127,0.08661417663097382,3.649340867996216
31,0.08648648858070374,3.216510534286499,0.07874015718698502,4.144758701324463
32,0.07891891896724701,3.24651837348938,0.04724409431219101,11.856703758239746
33,0.0832432433962822,3.147592306137085,0.031496062874794006,10.16649055480957
34,0.09837837517261505,3.127049446105957,0.07086614519357681,3.958073377609253
35,0.07567567378282547,3.1442151069641113,0.07086614519357681,4.718977451324463
36,0.09405405074357986,3.0636866092681885,0.06299212574958801,4.737822532653809
37,0.10594594478607178,3.075589418411255,0.03937007859349251,6.395336627960205
38,0.09405405074357986,3.133852005004883,0.08661417663097382,3.537243127822876
39,0.10270269960165024,3.0342674255371094,0.14173229038715363,3.907738208770752
40,0.10162162035703659,3.0113065242767334,0.09448818862438202,5.377137660980225
41,0.11027026921510696,3.0145998001098633,0.05511811003088951,16.13136863708496
