,accuracy,loss,val_accuracy,val_loss
0,0.0054054055362939835,5.180798053741455,0.007874015718698502,4.847907543182373
1,0.004324324429035187,4.962202072143555,0.007874015718698502,4.835580348968506
2,0.0054054055362939835,4.930791854858398,0.031496062874794006,4.837872505187988
3,0.014054054394364357,4.871912956237793,0.015748031437397003,4.8356242179870605
4,0.014054054394364357,4.876662254333496,0.015748031437397003,4.834735870361328
5,0.008648648858070374,4.860156059265137,0.023622047156095505,4.823916435241699
6,0.015135135501623154,4.82642126083374,0.015748031437397003,4.799407482147217
7,0.014054054394364357,4.813363552093506,0.007874015718698502,4.754275321960449
8,0.015135135501623154,4.797137260437012,0.023622047156095505,4.713691234588623
9,0.010810811072587967,4.7548508644104,0.015748031437397003,4.64795446395874
10,0.00648648664355278,4.701050281524658,0.015748031437397003,4.560785293579102
11,0.011891892179846764,4.63750696182251,0.015748031437397003,4.495051383972168
12,0.011891892179846764,4.568869113922119,0.031496062874794006,4.424379825592041
13,0.017297297716140747,4.5120744705200195,0.023622047156095505,4.354908466339111
14,0.015135135501623154,4.45619535446167,0.015748031437397003,4.295172691345215
15,0.015135135501623154,4.426522731781006,0.023622047156095505,4.251582622528076
16,0.02270270325243473,4.413081645965576,0.031496062874794006,4.242516040802002
17,0.010810811072587967,4.403452396392822,0.015748031437397003,4.238407135009766
18,0.02594594657421112,4.363988876342773,0.007874015718698502,4.220466136932373
19,0.014054054394364357,4.349781036376953,0.03937007859349251,4.200726509094238
20,0.017297297716140747,4.338595390319824,0.023622047156095505,4.175206184387207
21,0.021621622145175934,4.311002731323242,0.007874015718698502,4.16087007522583
22,0.017297297716140747,4.279026985168457,0.023622047156095505,4.100909233093262
23,0.023783784359693527,4.242184162139893,0.03937007859349251,4.035678863525391
24,0.021621622145175934,4.228703498840332,0.03937007859349251,4.038390159606934
25,0.031351350247859955,4.182830810546875,0.031496062874794006,3.9722392559051514
26,0.01621621660888195,4.180419921875,0.03937007859349251,3.971264600753784
27,0.02594594657421112,4.179078578948975,0.023622047156095505,3.9888510704040527
28,0.0324324332177639,4.123269081115723,0.023622047156095505,3.9157049655914307
29,0.028108108788728714,4.06009578704834,0.031496062874794006,3.854548215866089
30,0.02594594657421112,4.076755046844482,0.04724409431219101,3.8721156120300293
31,0.01945945993065834,4.042679309844971,0.031496062874794006,3.8668041229248047
32,0.03999999910593033,3.981576442718506,0.03937007859349251,3.824441432952881
33,0.04324324429035187,4.007999897003174,0.031496062874794006,3.8306431770324707
34,0.03675675764679909,3.9996726512908936,0.031496062874794006,3.812546968460083
35,0.03891891986131668,3.9509005546569824,0.031496062874794006,3.798888683319092
36,0.03351351246237755,3.94757080078125,0.04724409431219101,3.776906728744507
37,0.04324324429035187,3.8964693546295166,0.03937007859349251,3.7578530311584473
38,0.03999999910593033,3.8681883811950684,0.04724409431219101,3.7254083156585693
39,0.06378378719091415,3.884347438812256,0.04724409431219101,3.7066872119903564
40,0.031351350247859955,3.886648654937744,0.031496062874794006,3.724987030029297
41,0.037837836891412735,3.836864471435547,0.04724409431219101,3.708958148956299
42,0.03891891986131668,3.8606321811676025,0.07874015718698502,3.6683566570281982
43,0.03891891986131668,3.8320446014404297,0.04724409431219101,3.6580843925476074
44,0.034594595432281494,3.8197498321533203,0.05511811003088951,3.6650564670562744
45,0.03999999910593033,3.831474542617798,0.07874015718698502,3.6414153575897217
46,0.03675675764679909,3.7909674644470215,0.031496062874794006,3.6345694065093994
47,0.041081082075834274,3.7826011180877686,0.04724409431219101,3.6526927947998047
48,0.03999999910593033,3.761298656463623,0.031496062874794006,3.5903475284576416
49,0.04648648574948311,3.7693214416503906,0.06299212574958801,3.6152665615081787
